<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.02.09	00:59:00	26780.29	26816.87	26767.85	26810.26	30	0	802
2026.02.09	01:00:00	26803.33	26834.80	26788.45	26829.03	30	0	802
2026.02.09	01:01:00	26824.41	26842.94	26807.99	26830.23	30	0	802
2026.02.09	01:02:00	26827.21	26837.28	26805.22	26806.79	30	0	802
2026.02.09	01:03:00	26808.89	26812.74	26753.18	26758.08	30	0	802
2026.02.09	01:04:00	26765.44	26783.53	26742.52	26757.82	30	0	802
2026.02.09	01:05:00	26754.44	26780.85	26728.31	26765.93	30	0	802
2026.02.09	01:06:00	26765.61	26778.09	26754.15	26766.81	30	0	802
2026.02.09	01:07:00	26767.92	26801.35	26753.90	26796.82	30	0	802
2026.02.09	01:08:00	26797.11	26803.55	26786.24	26801.32	30	0	802
2026.02.09	01:09:00	26788.34	26822.92	26785.24	26804.68	30	0	802
2026.02.09	01:10:00	26796.62	26801.16	26764.73	26767.22	30	0	802
2026.02.09	01:11:00	26765.12	26781.98	26754.75	26765.12	30	0	802
2026.02.09	01:12:00	26765.74	26783.27	26753.67	26765.42	30	0	802
2026.02.09	01:13:00	26769.39	26770.97	26740.92	26754.02	30	0	802
2026.02.09	01:14:00	26756.67	26757.51	26727.53	26753.12	30	0	802
2026.02.09	01:15:00	26755.53	26755.53	26717.65	26720.53	30	0	802
2026.02.09	01:16:00	26720.37	26746.66	26703.95	26739.03	30	0	802
2026.02.09	01:17:00	26739.90	26747.40	26717.27	26742.77	30	0	802
2026.02.09	01:18:00	26742.76	26751.87	26714.61	26733.56	30	0	802
2026.02.09	01:19:00	26731.28	26735.98	26695.50	26700.93	30	0	802
2026.02.09	01:20:00	26699.39	26703.06	26666.69	26674.69	30	0	802
2026.02.09	01:21:00	26674.79	26726.19	26674.79	26726.19	30	0	802
2026.02.09	01:22:00	26716.69	26769.05	26716.69	26750.47	30	0	802
2026.02.09	01:23:00	26753.06	26760.04	26729.44	26746.53	30	0	802
2026.02.09	01:24:00	26745.27	26749.95	26734.16	26749.95	30	0	802
2026.02.09	01:25:00	26753.57	26778.46	26733.59	26778.15	30	0	802
2026.02.09	01:26:00	26772.76	26788.82	26766.68	26770.09	30	0	802
2026.02.09	01:27:00	26762.41	26789.23	26760.84	26784.40	30	0	802
2026.02.09	01:28:00	26786.57	26790.84	26753.92	26764.30	30	0	802
2026.02.09	01:29:00	26759.82	26794.67	26745.70	26790.07	30	0	802
2026.02.09	01:30:00	26798.91	26798.91	26760.74	26781.82	30	0	802
2026.02.09	01:31:00	26787.54	26819.81	26781.36	26818.00	30	0	802
2026.02.09	01:32:00	26812.80	26840.49	26808.10	26827.73	30	0	802
2026.02.09	01:33:00	26827.63	26868.67	26824.99	26858.61	30	0	802
2026.02.09	01:34:00	26851.49	26876.04	26849.87	26867.13	30	0	802
2026.02.09	01:35:00	26869.32	26884.59	26845.23	26861.84	30	0	802
2026.02.09	01:36:00	26865.30	26920.80	26865.30	26920.80	30	0	802
2026.02.09	01:37:00	26919.08	26925.88	26891.40	26907.69	29	0	802
2026.02.09	01:38:00	26915.82	26938.63	26914.35	26918.08	30	0	802
2026.02.09	01:39:00	26914.48	26921.96	26895.77	26910.06	30	0	802
2026.02.09	01:40:00	26911.95	26911.95	26879.90	26895.52	30	0	802
2026.02.09	01:41:00	26893.72	26915.49	26881.69	26906.53	30	0	802
2026.02.09	01:42:00	26909.23	26940.53	26906.95	26927.34	30	0	802
2026.02.09	01:43:00	26928.74	26937.14	26900.02	26918.91	30	0	802
2026.02.09	01:44:00	26920.86	26971.55	26920.86	26958.84	30	0	802
2026.02.09	01:45:00	26961.38	26972.88	26919.87	26920.96	30	0	802
2026.02.09	01:46:00	26914.34	26945.59	26914.34	26945.35	30	0	802
2026.02.09	01:47:00	26946.81	26951.95	26906.86	26917.74	30	0	802
2026.02.09	01:48:00	26908.56	26908.56	26869.35	26889.33	30	0	802
2026.02.09	01:49:00	26901.17	26917.37	26891.41	26902.12	30	0	802
2026.02.09	01:50:00	26891.17	26932.59	26891.17	26932.59	30	0	802
2026.02.09	01:51:00	26940.16	26953.67	26909.73	26935.05	30	0	802
2026.02.09	01:52:00	26929.55	26934.00	26914.42	26929.48	30	0	802
2026.02.09	01:53:00	26918.43	26977.46	26916.31	26977.46	30	0	802
2026.02.09	01:54:00	26981.29	26985.83	26950.35	26966.16	30	0	802
2026.02.09	01:55:00	26973.18	26975.14	26950.71	26950.71	30	0	802
2026.02.09	01:56:00	26949.85	26966.45	26938.55	26947.24	30	0	802
2026.02.09	01:57:00	26948.20	26957.57	26908.69	26914.49	30	0	802
2026.02.09	01:58:00	26906.10	26935.01	26903.55	26928.66	30	0	802
2026.02.09	01:59:00	26930.06	26944.89	26920.94	26920.94	30	0	802
2026.02.09	02:00:00	26920.14	26920.14	26878.88	26883.49	30	0	802
2026.02.09	02:01:00	26888.89	26910.61	26859.38	26867.41	30	0	802
2026.02.09	02:02:00	26863.15	26877.63	26847.36	26874.49	30	0	802
2026.02.09	02:03:00	26881.81	26898.05	26874.21	26898.05	30	0	802
2026.02.09	02:04:00	26898.44	26930.66	26893.33	26899.69	30	0	802
2026.02.09	02:05:00	26894.93	26910.18	26883.15	26893.13	30	0	802
2026.02.09	02:06:00	26899.82	26907.80	26871.56	26878.43	30	0	802
2026.02.09	02:07:00	26874.22	26882.55	26843.37	26847.07	30	0	802
2026.02.09	02:08:00	26855.21	26857.07	26826.13	26830.14	30	0	802
2026.02.09	02:09:00	26833.51	26844.66	26785.65	26793.35	30	0	802
2026.02.09	02:10:00	26790.86	26791.73	26761.62	26764.95	30	0	802
2026.02.09	02:11:00	26760.33	26771.13	26744.40	26751.18	30	0	802
2026.02.09	02:12:00	26747.82	26774.18	26747.18	26768.38	30	0	802
2026.02.09	02:13:00	26760.88	26789.05	26742.86	26785.04	30	0	802
2026.02.09	02:14:00	26786.22	26803.00	26757.28	26757.28	30	0	802
2026.02.09	02:15:00	26759.28	26792.07	26747.83	26754.54	30	0	802
2026.02.09	02:16:00	26748.49	26748.49	26680.56	26681.84	30	0	802
2026.02.09	02:17:00	26677.71	26686.02	26669.40	26682.22	30	0	802
2026.02.09	02:18:00	26676.58	26706.61	26670.38	26691.53	30	0	802
2026.02.09	02:19:00	26696.31	26721.59	26676.21	26721.59	30	0	802
2026.02.09	02:20:00	26716.33	26768.05	26716.33	26765.96	30	0	802
2026.02.09	02:21:00	26766.40	26779.45	26762.06	26767.86	30	0	802
2026.02.09	02:22:00	26769.83	26795.19	26766.08	26772.78	30	0	802
2026.02.09	02:23:00	26774.51	26853.63	26773.98	26853.63	30	0	802
2026.02.09	02:24:00	26849.11	26874.29	26836.13	26852.14	30	0	802
2026.02.09	02:25:00	26852.75	26859.76	26834.38	26854.23	30	0	802
2026.02.09	02:26:00	26854.09	26870.34	26848.84	26863.46	30	0	802
2026.02.09	02:27:00	26868.39	26868.39	26817.33	26863.32	30	0	802
2026.02.09	02:28:00	26865.15	26894.92	26864.23	26876.61	30	0	802
2026.02.09	02:29:00	26874.61	26877.47	26848.25	26852.09	30	0	802
2026.02.09	02:30:00	26848.59	26860.95	26826.50	26827.15	30	0	802
2026.02.09	02:31:00	26826.30	26838.40	26809.14	26831.06	30	0	802
2026.02.09	02:32:00	26825.57	26840.74	26818.37	26836.74	30	0	802
2026.02.09	02:33:00	26836.61	26880.84	26836.61	26853.85	30	0	802
2026.02.09	02:34:00	26855.60	26866.11	26845.50	26848.22	30	0	802
2026.02.09	02:35:00	26849.16	26854.87	26824.91	26842.50	30	0	802
2026.02.09	02:36:00	26841.58	26887.34	26836.40	26875.85	30	0	802
2026.02.09	02:37:00	26878.56	26903.77	26870.09	26872.72	30	0	802
2026.02.09	02:38:00	26866.58	26866.58	26822.15	26833.80	30	0	802
2026.02.09	02:39:00	26832.31	26860.42	26823.18	26858.46	30	0	802
2026.02.09	02:40:00	26855.99	26885.91	26848.73	26881.29	30	0	802
2026.02.09	02:41:00	26880.46	26888.19	26831.32	26841.14	30	0	802
2026.02.09	02:42:00	26845.33	26854.25	26837.84	26848.82	30	0	802
2026.02.09	02:43:00	26852.14	26852.41	26827.37	26841.36	30	0	802
2026.02.09	02:44:00	26841.22	26845.84	26814.73	26814.73	30	0	802
2026.02.09	02:45:00	26818.16	26818.16	26762.11	26773.10	30	0	802
2026.02.09	02:46:00	26771.43	26786.50	26766.25	26786.32	30	0	802
2026.02.09	02:47:00	26779.31	26797.81	26764.86	26780.13	30	0	802
2026.02.09	02:48:00	26781.02	26818.60	26773.48	26792.87	30	0	802
2026.02.09	02:49:00	26794.79	26795.13	26752.46	26769.66	30	0	802
2026.02.09	02:50:00	26777.06	26812.13	26770.39	26791.40	30	0	802
2026.02.09	02:51:00	26799.91	26836.41	26793.55	26834.82	30	0	802
2026.02.09	02:52:00	26838.55	26875.04	26835.68	26872.00	30	0	802
2026.02.09	02:53:00	26873.27	26875.15	26858.85	26872.05	30	0	802
2026.02.09	02:54:00	26868.70	26888.25	26861.06	26861.09	30	0	802
2026.02.09	02:55:00	26857.18	26860.71	26832.50	26858.90	30	0	802
2026.02.09	02:56:00	26863.24	26887.35	26850.85	26853.22	30	0	802
2026.02.09	02:57:00	26845.18	26849.16	26804.22	26819.32	30	0	802
2026.02.09	02:58:00	26815.34	26834.58	26808.31	26829.22	30	0	802
2026.02.09	02:59:00	26833.29	26833.29	26789.12	26791.80	30	0	802
2026.02.09	03:00:00	26791.16	26810.93	26783.79	26787.87	30	0	802
2026.02.09	03:01:00	26790.10	26844.87	26774.54	26832.06	30	0	802
2026.02.09	03:02:00	26831.43	26883.23	26816.53	26883.23	30	0	802
2026.02.09	03:03:00	26881.13	26885.28	26856.35	26856.35	30	0	802
2026.02.09	03:04:00	26857.15	26892.21	26846.23	26875.55	30	0	802
2026.02.09	03:05:00	26872.76	26881.05	26837.75	26848.64	30	0	802
2026.02.09	03:06:00	26849.29	26885.08	26837.94	26885.08	30	0	802
2026.02.09	03:07:00	26889.98	26907.16	26878.49	26883.17	30	0	802
2026.02.09	03:08:00	26881.93	26897.08	26866.88	26871.27	30	0	802
2026.02.09	03:09:00	26865.02	26888.13	26853.90	26870.30	30	0	802
2026.02.09	03:10:00	26878.16	26899.16	26878.16	26892.90	30	0	802
2026.02.09	03:11:00	26894.24	26897.99	26868.12	26872.48	30	0	802
2026.02.09	03:12:00	26869.74	26929.22	26869.74	26924.18	30	0	802
2026.02.09	03:13:00	26923.94	26925.31	26877.52	26891.15	30	0	802
2026.02.09	03:14:00	26891.95	26894.15	26864.35	26877.60	30	0	802
2026.02.09	03:15:00	26874.60	26924.53	26870.34	26918.21	30	0	802
2026.02.09	03:16:00	26917.01	26935.45	26909.74	26926.25	30	0	802
2026.02.09	03:17:00	26929.21	26976.70	26927.81	26976.70	30	0	802
2026.02.09	03:18:00	26977.71	26986.86	26960.75	26963.68	30	0	802
2026.02.09	03:19:00	26970.09	27010.99	26964.10	26985.51	30	0	802
2026.02.09	03:20:00	26981.34	26981.34	26943.84	26961.83	30	0	802
2026.02.09	03:21:00	26962.79	27006.40	26962.79	26990.53	30	0	802
2026.02.09	03:22:00	26989.34	26993.53	26966.95	26970.16	30	0	802
2026.02.09	03:23:00	26973.87	26980.34	26965.24	26974.12	29	0	802
2026.02.09	03:24:00	26983.73	27048.41	26983.73	27048.41	30	0	802
2026.02.09	03:25:00	27059.31	27095.18	27053.21	27087.01	30	0	802
2026.02.09	03:26:00	27077.95	27084.67	27063.57	27075.61	30	0	802
2026.02.09	03:27:00	27070.70	27092.00	27050.96	27082.47	30	0	802
2026.02.09	03:28:00	27077.82	27111.42	27075.10	27111.42	30	0	802
2026.02.09	03:29:00	27113.94	27114.59	27042.36	27042.36	30	0	802
2026.02.09	03:30:00	27043.01	27083.39	27029.81	27083.39	30	0	802
2026.02.09	03:31:00	27079.99	27097.94	27061.23	27072.99	30	0	802
2026.02.09	03:32:00	27068.21	27077.16	27036.63	27058.88	30	0	802
2026.02.09	03:33:00	27061.53	27071.82	27021.06	27029.42	30	0	802
2026.02.09	03:34:00	27035.62	27098.64	27030.23	27093.73	30	0	802
2026.02.09	03:35:00	27101.44	27104.47	27060.25	27071.26	30	0	802
2026.02.09	03:36:00	27080.37	27099.47	27077.02	27091.48	30	0	802
2026.02.09	03:37:00	27093.83	27096.96	27054.91	27087.84	30	0	802
2026.02.09	03:38:00	27093.07	27105.32	27076.63	27088.63	30	0	802
2026.02.09	03:39:00	27089.89	27098.77	27055.01	27078.17	30	0	802
2026.02.09	03:40:00	27077.88	27115.13	27069.10	27102.79	30	0	802
2026.02.09	03:41:00	27100.18	27122.74	27098.47	27122.74	30	0	802
2026.02.09	03:42:00	27123.21	27123.21	27092.81	27117.85	30	0	802
2026.02.09	03:43:00	27118.61	27126.53	27089.45	27098.25	30	0	802
2026.02.09	03:44:00	27096.06	27108.99	27078.34	27078.34	30	0	802
2026.02.09	03:45:00	27085.12	27085.12	27026.37	27037.89	30	0	802
2026.02.09	03:46:00	27036.50	27056.98	27035.31	27055.15	30	0	802
2026.02.09	03:47:00	27050.50	27075.33	27045.60	27056.02	30	0	802
2026.02.09	03:48:00	27050.20	27054.79	26999.99	26999.99	30	0	802
2026.02.09	03:49:00	26984.74	27011.85	26983.95	27011.85	30	0	802
2026.02.09	03:50:00	27006.67	27006.67	26978.24	26994.72	30	0	802
2026.02.09	03:51:00	27002.85	27003.09	26962.96	26984.16	30	0	802
2026.02.09	03:52:00	26988.73	26989.86	26963.81	26975.89	30	0	802
2026.02.09	03:53:00	26971.78	26988.12	26962.57	26974.96	30	0	802
2026.02.09	03:54:00	26975.62	26993.82	26950.67	26950.67	30	0	802
2026.02.09	03:55:00	26950.43	26966.57	26920.62	26955.00	30	0	802
2026.02.09	03:56:00	26952.08	26961.54	26909.40	26909.40	30	0	802
2026.02.09	03:57:00	26917.51	26919.68	26877.19	26890.90	30	0	802
2026.02.09	03:58:00	26891.69	26943.26	26889.51	26933.57	30	0	802
2026.02.09	03:59:00	26935.54	26944.36	26847.02	26847.14	30	0	802
2026.02.09	04:00:00	26855.36	26890.78	26837.75	26890.78	30	0	802
2026.02.09	04:01:00	26879.80	26903.06	26861.05	26897.47	30	0	802
2026.02.09	04:02:00	26893.56	26938.13	26893.56	26930.00	30	0	802
2026.02.09	04:03:00	26932.60	26934.44	26898.89	26916.04	30	0	802
2026.02.09	04:04:00	26921.59	26922.88	26861.47	26865.54	30	0	802
2026.02.09	04:05:00	26867.88	26888.66	26851.93	26875.82	30	0	802
2026.02.09	04:06:00	26880.77	26913.08	26873.77	26911.21	30	0	802
2026.02.09	04:07:00	26908.51	26932.42	26896.66	26918.92	30	0	802
2026.02.09	04:08:00	26920.03	26942.77	26911.02	26936.37	30	0	802
2026.02.09	04:09:00	26932.08	26932.08	26897.27	26898.13	30	0	802
2026.02.09	04:10:00	26902.47	26918.86	26893.38	26904.73	30	0	802
2026.02.09	04:11:00	26903.48	26908.16	26888.07	26908.16	30	0	802
2026.02.09	04:12:00	26914.30	26932.21	26900.94	26906.75	30	0	802
2026.02.09	04:13:00	26902.95	26905.28	26841.19	26841.19	30	0	802
2026.02.09	04:14:00	26844.46	26846.06	26820.15	26820.15	30	0	802
2026.02.09	04:15:00	26830.68	26843.17	26818.98	26825.33	30	0	802
2026.02.09	04:16:00	26824.73	26847.70	26812.21	26812.21	30	0	802
2026.02.09	04:17:00	26821.41	26859.64	26821.41	26852.96	30	0	802
2026.02.09	04:18:00	26847.28	26863.56	26825.05	26850.28	30	0	802
2026.02.09	04:19:00	26851.76	26861.89	26802.87	26802.87	30	0	802
2026.02.09	04:20:00	26805.39	26859.42	26790.29	26859.42	30	0	802
2026.02.09	04:21:00	26858.13	26890.18	26849.84	26860.87	30	0	802
2026.02.09	04:22:00	26859.30	26859.30	26822.43	26822.43	30	0	802
2026.02.09	04:23:00	26820.83	26843.78	26817.98	26831.50	30	0	802
2026.02.09	04:24:00	26839.87	26844.27	26804.55	26804.55	30	0	802
2026.02.09	04:25:00	26797.93	26797.93	26747.85	26752.96	30	0	802
2026.02.09	04:26:00	26744.02	26754.46	26727.12	26730.40	30	0	802
2026.02.09	04:27:00	26726.99	26790.80	26722.77	26790.80	30	0	802
2026.02.09	04:28:00	26796.52	26807.49	26784.96	26793.99	30	0	802
2026.02.09	04:29:00	26791.35	26855.34	26791.35	26844.89	30	0	802
2026.02.09	04:30:00	26849.01	26851.67	26826.29	26838.00	30	0	802
2026.02.09	04:31:00	26834.16	26834.16	26783.03	26793.67	30	0	802
2026.02.09	04:32:00	26796.32	26854.91	26796.32	26854.36	30	0	802
2026.02.09	04:33:00	26845.81	26855.20	26824.37	26832.02	30	0	802
2026.02.09	04:34:00	26821.85	26833.65	26785.53	26804.26	30	0	802
2026.02.09	04:35:00	26798.08	26835.10	26792.33	26822.47	30	0	802
2026.02.09	04:36:00	26825.22	26864.48	26825.22	26856.19	30	0	802
2026.02.09	04:37:00	26850.23	26882.94	26848.05	26859.41	30	0	802
2026.02.09	04:38:00	26861.46	26875.67	26854.90	26875.67	30	0	802
2026.02.09	04:39:00	26876.75	26896.22	26863.27	26884.00	30	0	802
2026.02.09	04:40:00	26879.88	26908.56	26879.88	26908.56	30	0	802
2026.02.09	04:41:00	26905.44	26935.85	26904.05	26934.75	30	0	802
2026.02.09	04:42:00	26938.78	26940.74	26912.91	26924.77	30	0	802
2026.02.09	04:43:00	26920.68	27021.27	26920.68	27021.27	30	0	802
2026.02.09	04:44:00	27021.90	27021.90	26999.23	27018.75	30	0	802
2026.02.09	04:45:00	27019.97	27031.08	27005.88	27028.01	30	0	802
2026.02.09	04:46:00	27028.22	27028.22	26960.72	26964.62	30	0	802
2026.02.09	04:47:00	26964.20	26990.84	26951.72	26985.25	30	0	802
2026.02.09	04:48:00	26977.85	26979.52	26921.24	26921.85	30	0	802
2026.02.09	04:49:00	26920.37	26935.21	26901.19	26901.19	30	0	802
2026.02.09	04:50:00	26896.71	26896.71	26863.40	26891.60	30	0	802
2026.02.09	04:51:00	26887.84	26888.36	26841.88	26845.86	30	0	802
2026.02.09	04:52:00	26847.28	26909.03	26840.30	26892.97	30	0	802
2026.02.09	04:53:00	26897.18	26903.24	26854.96	26854.96	30	0	802
2026.02.09	04:54:00	26852.55	26868.11	26829.31	26831.75	30	0	802
2026.02.09	04:55:00	26828.25	26838.41	26789.58	26795.13	30	0	802
2026.02.09	04:56:00	26799.37	26807.25	26765.50	26771.14	30	0	802
2026.02.09	04:57:00	26775.63	26780.82	26755.44	26767.54	30	0	802
2026.02.09	04:58:00	26766.01	26791.50	26733.32	26737.31	30	0	802
2026.02.09	04:59:00	26742.30	26772.72	26735.05	26752.89	30	0	802
2026.02.09	05:00:00	26756.01	26756.01	26736.37	26736.37	30	0	802
2026.02.09	05:01:00	26736.22	26770.22	26735.48	26739.70	30	0	802
2026.02.09	05:02:00	26739.25	26755.18	26712.77	26727.49	30	0	802
2026.02.09	05:03:00	26726.71	26749.98	26717.51	26732.22	30	0	802
2026.02.09	05:04:00	26733.78	26737.12	26709.82	26735.71	30	0	802
2026.02.09	05:05:00	26737.69	26753.55	26721.65	26744.85	30	0	802
2026.02.09	05:06:00	26742.34	26765.15	26739.90	26765.15	30	0	802
2026.02.09	05:07:00	26773.89	26814.31	26773.89	26805.89	30	0	802
2026.02.09	05:08:00	26802.70	26836.97	26795.58	26836.97	30	0	802
2026.02.09	05:09:00	26838.43	26857.17	26838.43	26853.95	30	0	802
2026.02.09	05:10:00	26855.27	26887.13	26836.62	26877.52	30	0	802
2026.02.09	05:11:00	26881.33	26892.58	26876.42	26888.45	30	0	802
2026.02.09	05:12:00	26888.48	26894.36	26865.57	26865.57	30	0	802
2026.02.09	05:13:00	26851.45	26858.96	26828.37	26837.89	30	0	802
2026.02.09	05:14:00	26843.78	26843.78	26783.29	26783.29	30	0	802
2026.02.09	05:15:00	26780.22	26813.03	26780.22	26809.10	30	0	802
2026.02.09	05:16:00	26815.64	26823.29	26797.64	26816.51	30	0	802
2026.02.09	05:17:00	26802.70	26839.22	26799.53	26821.00	30	0	802
2026.02.09	05:18:00	26824.77	26859.67	26816.44	26846.28	30	0	802
2026.02.09	05:19:00	26841.86	26845.20	26790.25	26790.25	30	0	802
2026.02.09	05:20:00	26788.54	26795.93	26768.51	26777.56	30	0	802
2026.02.09	05:21:00	26771.45	26795.56	26771.45	26773.28	30	0	802
2026.02.09	05:22:00	26779.69	26788.63	26757.11	26764.41	30	0	802
2026.02.09	05:23:00	26766.65	26768.28	26722.71	26722.71	30	0	802
2026.02.09	05:24:00	26723.79	26723.79	26685.71	26688.60	30	0	802
2026.02.09	05:25:00	26685.58	26689.12	26649.41	26671.40	30	0	802
2026.02.09	05:26:00	26663.68	26674.70	26644.62	26654.95	30	0	802
2026.02.09	05:27:00	26652.65	26677.15	26652.65	26675.69	30	0	802
2026.02.09	05:28:00	26679.12	26679.12	26625.74	26629.98	30	0	802
2026.02.09	05:29:00	26624.39	26641.18	26596.92	26602.78	29	0	802
2026.02.09	05:30:00	26607.33	26627.27	26603.84	26626.41	30	0	802
2026.02.09	05:31:00	26624.74	26624.74	26602.42	26620.30	30	0	802
2026.02.09	05:32:00	26617.95	26624.15	26586.01	26586.01	30	0	802
2026.02.09	05:33:00	26590.26	26615.43	26589.96	26606.28	30	0	802
2026.02.09	05:34:00	26610.78	26626.52	26597.51	26626.52	30	0	802
2026.02.09	05:35:00	26620.89	26665.60	26614.58	26654.64	30	0	802
2026.02.09	05:36:00	26650.07	26652.93	26551.82	26551.82	30	0	802
2026.02.09	05:37:00	26550.26	26557.16	26519.98	26534.26	30	0	802
2026.02.09	05:38:00	26541.23	26551.40	26529.25	26529.25	30	0	802
2026.02.09	05:39:00	26524.29	26528.62	26483.78	26491.82	30	0	802
2026.02.09	05:40:00	26490.66	26536.62	26481.86	26535.32	30	0	802
2026.02.09	05:41:00	26535.82	26589.24	26532.00	26581.11	30	0	802
2026.02.09	05:42:00	26580.72	26604.28	26580.72	26600.39	30	0	802
2026.02.09	05:43:00	26602.44	26602.44	26564.18	26564.26	30	0	802
2026.02.09	05:44:00	26571.33	26572.20	26533.14	26534.48	30	0	802
2026.02.09	05:45:00	26534.73	26561.67	26534.73	26561.67	30	0	802
2026.02.09	05:46:00	26566.22	26566.22	26535.98	26539.17	30	0	802
2026.02.09	05:47:00	26540.56	26559.12	26519.27	26526.63	30	0	802
2026.02.09	05:48:00	26520.06	26521.80	26459.89	26459.89	30	0	802
2026.02.09	05:49:00	26459.27	26495.57	26450.69	26483.84	30	0	802
2026.02.09	05:50:00	26476.92	26497.22	26466.68	26496.51	30	0	802
2026.02.09	05:51:00	26488.93	26503.46	26465.36	26472.89	30	0	802
2026.02.09	05:52:00	26481.85	26490.13	26458.55	26490.13	30	0	802
2026.02.09	05:53:00	26494.16	26494.16	26471.19	26480.18	30	0	802
2026.02.09	05:54:00	26474.79	26506.59	26474.79	26493.84	30	0	802
2026.02.09	05:55:00	26490.83	26501.53	26464.18	26479.60	30	0	802
2026.02.09	05:56:00	26484.82	26497.21	26436.28	26451.60	30	0	802
2026.02.09	05:57:00	26439.93	26456.16	26432.88	26436.00	30	0	802
2026.02.09	05:58:00	26434.82	26456.69	26434.82	26453.32	30	0	802
2026.02.09	05:59:00	26446.96	26480.21	26446.96	26454.75	30	0	802
2026.02.09	06:00:00	26452.35	26458.40	26430.19	26449.01	30	0	802
2026.02.09	06:01:00	26461.31	26483.00	26450.24	26463.65	30	0	802
2026.02.09	06:02:00	26472.13	26514.93	26466.62	26496.60	30	0	802
2026.02.09	06:03:00	26494.77	26513.02	26483.29	26497.44	30	0	802
2026.02.09	06:04:00	26491.72	26504.76	26486.79	26487.42	30	0	802
2026.02.09	06:05:00	26479.28	26531.72	26479.28	26515.59	30	0	802
2026.02.09	06:06:00	26521.42	26527.45	26478.05	26484.50	30	0	802
2026.02.09	06:07:00	26486.94	26489.42	26472.16	26481.30	30	0	802
2026.02.09	06:08:00	26482.03	26485.89	26456.80	26467.49	30	0	802
2026.02.09	06:09:00	26463.03	26519.24	26459.09	26518.11	30	0	802
2026.02.09	06:10:00	26515.06	26515.06	26480.87	26496.37	30	0	802
2026.02.09	06:11:00	26497.41	26510.30	26477.85	26493.52	30	0	802
2026.02.09	06:12:00	26500.33	26500.94	26477.87	26500.89	30	0	802
2026.02.09	06:13:00	26508.32	26527.95	26494.43	26524.21	29	0	802
2026.02.09	06:14:00	26519.78	26553.54	26519.78	26547.69	30	0	802
2026.02.09	06:15:00	26543.44	26560.19	26509.77	26522.85	30	0	802
2026.02.09	06:16:00	26523.32	26527.07	26493.30	26500.44	30	0	802
2026.02.09	06:17:00	26498.44	26511.47	26483.33	26495.61	30	0	802
2026.02.09	06:18:00	26495.83	26495.83	26414.51	26422.15	30	0	802
2026.02.09	06:19:00	26428.13	26449.76	26421.79	26421.79	30	0	802
2026.02.09	06:20:00	26419.97	26420.93	26383.55	26387.64	30	0	802
2026.02.09	06:21:00	26384.51	26409.60	26379.72	26388.20	30	0	802
2026.02.09	06:22:00	26381.60	26390.57	26357.40	26370.30	30	0	802
2026.02.09	06:23:00	26370.58	26370.58	26326.06	26327.95	30	0	802
